MATCH (a:crop_alias {name: 'bai dao dou'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'weeping birch'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Irish beith'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'beith'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'European white birch'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'European silver birch'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Birke'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Hängebirke'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Harzbirke'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Rauhbirke'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Sandbirke'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Weissbirke'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'betula'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'betula branca'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'vidoeiro'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'vidoeiro branco'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Folia Betulae'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Cortex Betulae'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Betulae Cortex'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'downy birch'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Irish beith'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'brown birch'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'bedulo'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Cortex Betulae'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'borage'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'borag'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'stofférblomma'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'agurkurt'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'hjulkrone'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'purasruoho'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'borretsch'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Boraginis semen'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Boraginis herba'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Oleum Boraginis'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'palmyra palm'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'toddy palm'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'African fan palm'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'palmira'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'tal'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'tar'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'tad'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'tamar'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'tadi'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'panam'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'panai'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'tan'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Borojó'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'browntop millet'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Abyssinian mustard'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Ethiopian mustard'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'gomenzer'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Sukuma wiki (Kiswahili)'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Figiri (East Africa)'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Loshuu (Tanzania)'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Abyssinian cabbage (former USSR)'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Tamu-Texsel (Texas)'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Ethiopian rapeseed (Europe'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'trade mark name)'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'swede'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'rutubaga'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'thousand head kale'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'thousand-head kale'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'marrowstem kale'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'marrow-stem kale'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'smooth kale'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'curly kale'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'tree kale'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'ornamental cabbage'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'fringed cabbage'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'kale'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'chou moulier'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Sukuma wiki'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'spumaweki'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Pak Choi'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mitserie'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'bridelia'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'ogaofia'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mkarati'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mtutu'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mwiza'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'asha'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'ida odan'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'flowering rush'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'grassy rush'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'water gladiolus'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'junco florido'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'butomo'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'brudelys'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'sarjarimpi'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'schwanenblume'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'box'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'boxwood'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'American box'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'English boxwood'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Turkish boxwood'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'buis'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'bosso'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'buxo'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'buxo vulgar'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'boj'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Guinea arrowroot'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'sweet corn root'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'touple nambours'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'alléluia'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'curcuma d'Amérique'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'dale dale'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'agua bendita'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'cocurito'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'lerenes'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
